"Dataset","Type","KC","Intercept","Slope"
"ds1980","KC","allSkill*INDEF-spelling_NOmatch*explain_single_letter*explain_single_letter-H","-0.854573345405486","0.000161425023662014"
"ds1980","KC","allSkill*INDEF-spelling_NOmatch*produce_general_count_a","-0.741340483804271","0.000140035850384417"
"ds1980","KC","allSkill*INDEF-spelling_NOmatch*produce_single_letter","-1.96955652070422","0.000706988684985123"
"ds1980","KC","allSkill*none","0.341502521767045","0.000639775710769792"
"ds1980","KC","allSkill*none*explain_no_article","0.400720667859939","0.000634731982389938"
"ds1980","KC","allSkill*none*gneral_non-count","-0.482199697356738","0.00027623971130279"
"ds1980","KC","allSkill*none*gneral_non-count*explain_no_article","0.631087687335955","-0.000461233866353488"
"ds1980","KC","allSkill*ordinal_number","1.46309427472283","-0.000126687437339458"
"ds1980","KC","allSkill*produce_explain-h-explain_single_letter","1.39167107754117","-0.00014879073697123"
"ds1980","KC","allSkill*produce_explain-tutorONLYnew-explain_general_count_a","-0.214684708540407","-0.00111117884180425"
"ds1980","KC","allSkill*produce_for-each_per","2.10782862208618","-0.000700039130760327"
"ds1980","KC","allSkill*skill-tutorONLY-with-deceptive-initial-general_count_an","0.370896996598074","-0.000274534261488793"
"ds1980","KC","allSkill*the","1.02009612989207","-7.87354202616906e-05"
"ds1980","KC","allSkill*the*a-an_combined-same","2.86242621877029","-0.000828602281391398"
"ds1980","KC","allSkill*the*already_mentioned","1.40664781232971","0.000245268293162864"
"ds1980","KC","allSkill*the*ordinal_number","1.81889393812093","-0.000171094093663979"
"ds445","KC","all","0.646621133664641","-6.52951232094322e-06"
"ds445","KC","all*9","1.51161211474451","0.000344771473455545"
"ds445","KC","all*NearBench","0.207909905946632","0.000250650722976169"
"ds445","KC","all*NearBench*1/10","0.999638679064496","0.000346648076353422"
"ds445","KC","all*NearBench*1/8","0.179352373953443","-5.89845491178714e-05"
"ds445","KC","all*NearBench*5/6","-0.0928767471673579","4.0096591607602e-05"
"ds445","KC","all*NearBench*Click","-0.107042278045133","-5.18866831571407e-05"
"ds445","KC","all*NearBench*Click*1/10","0.394620080473563","0.000123545998101038"
"ds445","KC","all*NearBench*Click*9/10","0.726920839905394","0.000143651677988667"
"ds445","KC","all*NearBench*Click*NonUnitNearBench","-0.53580961156368","-0.000207917287670805"
"ds445","KC","all*NotNear","-0.212609697587947","5.77920898050385e-05"
"ds445","KC","all*NotNear*1/3","-0.824648371346593","-0.000150671696501709"
"ds445","KC","all*NotNear*2/5","-0.738686104800309","-0.000128655082597083"
"ds445","KC","all*NotNear*3/7","-0.908081604590374","-0.000268580938143751"
"ds445","KC","all*NotNear*5/8","-0.547913311478809","-0.000181601494633415"
"ds445","KC","all*NotNear*Click","-0.481948638514619","-0.000243595926334477"
"ds445","KC","all*NotNear*Click*3/7","-1.64687099249976","-0.0004804441245241"
"ds445","KC","all*NotNear*Click*NonUnitNotNear","-0.893586052069459","-2.57395323096673e-05"
"ds445","KC","all*NotNear*Click*NonUnitNotNear*3/5","-1.26138270763397","-0.000347489202415656"
"ds445","KC","all*NotNear*Click*NonUnitNotNear*7/10","-0.328820070654028","-0.000115035594729846"
"ds445","KC","all*Whole-numC","0.228082392926232","8.25307248057864e-05"
"ds271","KC","Single step","0.83499804555581","-0.000438777922331463"
"ds271","KC","""Single step, Single step, Substitution""","0.197347447186423","-0.000456206076032871"
"ds271","KC","""Single step, Single step, Substitution, DoubleRef""","-1.84543553854106","-0.00129141309431229"
"ds271","KC","""Single step, Single step, Substitution, Paren""","-0.911948963735064","-0.000475441228974338"
"ds271","KC","Substitution","0.222710126820782","-0.000439325053907726"
"ds271","KC","""Substitution, Paren""","-1.00269210395158","-0.000426932123180051"
"ds605","KC","Enter given area","3.09936811324426","0.0616989607380734"
"ds605","KC","Enter given measurement","2.97904688406643","0.0617012631778419"
"ds605","KC","Find added area","0.85048051277728","0.0352061187372728"
"ds605","KC","Find added areaKnow to use component areas","1.60080386389615","0.0617067617637336"
"ds605","KC","Find added areaSuccessfully pose component areas","0.0711378397765185","0.0617038541665905"
"ds605","KC","Find added areaWork with composed area in context","1.2401262983027","0.0616966010395828"
"ds605","KC","Find added areaWork with composed area out of context","0.951351717631562","0.0617004029579638"
"ds605","KC","Find individual area","1.85718033832159","0.0616972704339061"
"ds605","KC","Find individual areaWork with composed area in context","1.26315629220545","0.0617071088901976"
"ds605","KC","Find individual areaWork with composed area out of context","1.74503752947911","0.0617016576022053"
"ds605","KC","Find subtracted areaKnow to use component areas","1.24827439263789","0.0617065533582938"
"ds605","KC","Find subtracted areaSuccessfully pose component areas","0.227546788721498","0.0617002133176361"
"ds605","KC","Find subtracted areaWork with composed area in context","1.24784654576931","0.061703545018471"
"ds605","KC","Find subtracted areaWork with composed area out of context","1.31803824793496","0.0616979928199386"
"ds605","KC","Know to pose component areas","2.05321717901442","0.0631282225355657"
"ds115","KC","response_above","0.652713126524324","-0.00498800457000966"
"ds115","KC","response_abroad","0.85939191815914","-0.00192240431522994"
"ds115","KC","response_address","-0.00390786909721409","-0.00127891796888241"
"ds115","KC","response_again","0.232226833864032","-0.00142920377081879"
"ds115","KC","response_ai4","-0.429446907062042","0.00208513348604439"
"ds115","KC","response_airport","1.07255148414938","-0.00444503194951765"
"ds115","KC","response_all","0.241747569430018","0.00119812253985108"
"ds115","KC","response_ba4ba","1.33441101088106","-0.0043289040012136"
"ds115","KC","response_bai3","0.133527390706755","0.000500640617479025"
"ds115","KC","response_ban4","-0.0840595497581439","0.000862080723176319"
"ds115","KC","response_bang4","-0.377180215634453","0.00138535838776707"
"ds115","KC","response_basketball","1.36124675310027","-0.00741646987339664"
"ds115","KC","response_beautiful","1.72578512155779","-0.00601073683089328"
"ds115","KC","response_before","0.31924185307859","-0.00220346495512791"
"ds115","KC","response_bei1","-0.785798475215002","0.00374299462734391"
"ds115","KC","response_bi3jiao4","-3.61233166451306","0.0113023542646886"
"ds115","KC","response_bi4ye4","-1.58749266798749","0.00586872300308149"
"ds115","KC","response_big","0.983395408433573","-0.00201295473954382"
"ds115","KC","response_birthday","0.462514314960556","-0.000325745968671408"
"ds115","KC","response_book","0.974262072444509","-0.00207852254062652"
"ds115","KC","response_boss","1.312665453344","-0.00440693748610451"
"ds115","KC","response_bottle","0.359178875511956","0.000556063777446104"
"ds115","KC","response_busy","1.07772316375525","-0.00390791494673056"
"ds115","KC","response_cai4","-0.895724470779678","0.00291201919792166"
"ds115","KC","response_cake","0.918495746530323","-0.00572937838519085"
"ds115","KC","response_car","1.74958962787146","-0.00558587449480166"
"ds115","KC","response_chang2","-0.598706921655823","0.000676761939760422"
"ds115","KC","response_che1","0.179405774719024","-0.0008236047037168"
"ds115","KC","response_chen4shan1","-2.5178905648117","0.00825351770609096"
"ds115","KC","response_cheng2shi4","-3.20493341694859","0.00980965325125004"
"ds115","KC","response_chi1","-0.787115290887825","0.00197840625129546"
"ds115","KC","response_chu2fang2","-1.49174866391484","0.00412855995199285"
"ds115","KC","response_city","0.959089656013918","-0.00549595915541695"
"ds115","KC","response_coach","0.656138891918363","-0.00181204243644622"
"ds115","KC","response_cola","1.45430097681853","-0.00480628049377263"
"ds115","KC","response_cold","0.831771623892129","-0.00105350062201866"
"ds115","KC","response_college","1.13221830370512","-0.00543433609295051"
"ds115","KC","response_comfortable","0.455346215530638","-0.00130337619112403"
"ds115","KC","response_company","0.747805174934947","-0.00281934665154945"
"ds115","KC","response_computer","0.968282709000848","-0.00233633536091637"
"ds115","KC","response_correct","0.210567958314685","-0.00247077615581368"
"ds115","KC","response_country","0.903887237733513","-0.00556893146778246"
"ds115","KC","response_cup","0.999279402685947","-0.00106816662349254"
"ds115","KC","response_da4","0.209242363062007","6.57098329242475e-05"
"ds115","KC","response_da4xue2","-2.45073698439152","0.00816179123536456"
"ds115","KC","response_dan4gao1","-1.54594692516074","0.00401000841351014"
"ds115","KC","response_day","0.571144119889359","-0.00235485477795493"
"ds115","KC","response_di4tu2","-2.37471682578635","0.00825230289128964"
"ds115","KC","response_di4zhi3","-3.81019033889593","0.0116353986920736"
"ds115","KC","response_dian4hua4","-2.54362471845346","0.00845038254948757"
"ds115","KC","response_dian4nao3","-2.36791623262339","0.00778315838472494"
"ds115","KC","response_dian4ying3","-3.04138216415111","0.00966086290133239"
"ds115","KC","response_dian4yuan2","-2.82330221871638","0.00951354579295158"
"ds115","KC","response_difficult","1.3740462408733","-0.00447879838310429"
"ds115","KC","response_dish","0.196127782700595","-0.00142294893421146"
"ds115","KC","response_doctor","1.63745240042434","-0.0055802963397047"
"ds115","KC","response_dog","2.67161806564006","-0.00840928462542025"
"ds115","KC","response_dou1","-1.52215941724373","0.005383011225841"
"ds115","KC","response_dui4","-2.0990814739315","0.00695671570906707"
"ds115","KC","response_e4","0.0410977887442987","-0.000455412232849576"
"ds115","KC","response_engineering","1.20670262282847","-0.00394775510650686"
"ds115","KC","response_fang2jian1","-2.51085623900645","0.00926999881444239"
"ds115","KC","response_fang2zu1","-2.58661229806687","0.00812664374784013"
"ds115","KC","response_fast","0.671118983722594","-0.00126026025776476"
"ds115","KC","response_father","3.67315483967413","-0.0117744645932346"
"ds115","KC","response_few","0.451661698611493","-0.0036062630349589"
"ds115","KC","response_four","1.38454666636838","-0.00450540591743585"
"ds115","KC","response_friend","1.27979099863577","-0.00619205807187134"
"ds115","KC","response_gong1cheng2","-2.15828088094913","0.00637655225750326"
"ds115","KC","response_gong1ke4","-2.62312619283509","0.00918681100748724"
"ds115","KC","response_gong1si1","-1.83963196080142","0.00619564772738558"
"ds115","KC","response_gong1yuan2","-2.94576424198208","0.00929861017847034"
"ds115","KC","response_gong1zuo4","-2.56587741682868","0.00864263264190664"
"ds115","KC","response_good","0.603007252250602","-0.000524648424498194"
"ds115","KC","response_gou3","-0.62932839324021","0.00112580163698365"
"ds115","KC","response_guo2","-0.13144204655234","0.00053014547032033"
"ds115","KC","response_guo2wai4","-1.969719261396","0.00729829724515726"
"ds115","KC","response_hai3bian1","-2.28431670717082","0.00730410049892139"
"ds115","KC","response_half","0.555622908979604","-0.00346037717209357"
"ds115","KC","response_hao3","-0.534730920867213","0.00266712376885548"
"ds115","KC","response_happy","0.718636549995653","-0.00330770635422543"
"ds115","KC","response_hen3","-0.778509819563979","0.00121500598447391"
"ds115","KC","response_homework","1.20069106481462","-0.0044773356725844"
"ds115","KC","response_hong2","-0.356352056400006","0.00160939058739562"
"ds115","KC","response_hui2","-1.19119834877135","0.00315856646947215"
"ds115","KC","response_hundred","0.562603018527193","0.000128219113092012"
"ds115","KC","response_hungry","0.659007483329812","-0.0014857426196857"
"ds115","KC","response_huo3che1","-3.05458580914403","0.0104714362839715"
"ds115","KC","response_inside","0.292562522366367","-0.00150469460262672"
"ds115","KC","response_ji1chang3","-3.68129693617211","0.0114724338713562"
"ds115","KC","response_ji1hui4","-3.18480419039239","0.0104519973988672"
"ds115","KC","response_jian4","-1.05165376095993","0.00411055386035632"
"ds115","KC","response_jiao4","-1.15943560951851","0.00425177877015052"
"ds115","KC","response_jiao4lian4","-2.16733063332012","0.00600857104149771"
"ds115","KC","response_jie4shao4","-3.3515353569951","0.0110122390011162"
"ds115","KC","response_jin1tian1","-2.08045407193322","0.00654912531467873"
"ds115","KC","response_jing3se4","-3.05627141187503","0.00946454476078412"
"ds115","KC","response_job","0.393464321521708","-0.00198767668208098"
"ds115","KC","response_ke2sou4","-2.63141895135984","0.0087453813779143"
"ds115","KC","response_ke3le4","-1.59738951094406","0.00557326064553537"
"ds115","KC","response_kitchen","1.54393348531637","-0.00514488736022917"
"ds115","KC","response_kuai4","-2.28935796346602","0.00875690350999468"
"ds115","KC","response_lan2qiu2","-3.22537106557821","0.0103298968238634"
"ds115","KC","response_lao3ban3","-2.5280149335328","0.00873098403868745"
"ds115","KC","response_lao3shi1","-2.28501941853706","0.00825867687594724"
"ds115","KC","response_leng3","-0.66148145468497","0.00265257534004327"
"ds115","KC","response_letter","-0.0556529715028579","0.00190342979092778"
"ds115","KC","response_li3bian1","-3.30775426309736","0.0106183374969982"
"ds115","KC","response_lian4xi2","-2.706683544951","0.00874162145509892"
"ds115","KC","response_liang3","-0.655889730462568","0.00269047412462041"
"ds115","KC","response_life","0.355017848768422","-0.00088485369025549"
"ds115","KC","response_lou2shang4","-2.41741872161766","0.00849448321152571"
"ds115","KC","response_mai3","-0.527786084970904","0.00138782218790892"
"ds115","KC","response_man4","-0.134460221320526","0.000186879300095666"
"ds115","KC","response_mang2","-0.866659659291757","0.00155479203007342"
"ds115","KC","response_map","0.633775765444748","-0.00199364032560425"
"ds115","KC","response_mei3li4","-2.06578429811424","0.00709113329720318"
"ds115","KC","response_middle","0.638258947963428","-0.00320073881904697"
"ds115","KC","response_ming2tian1","-2.60930096078247","0.00887913952264309"
"ds115","KC","response_ming2zi","-2.03980709718667","0.00834875106214148"
"ds115","KC","response_mister","0.888139738627905","-0.00476921226133197"
"ds115","KC","response_money","1.23071925801178","-0.00386120643009903"
"ds115","KC","response_movie","0.822474116162837","-0.00387681047849746"
"ds115","KC","response_na3","-0.647706211085762","0.00225829239246574"
"ds115","KC","response_name","0.356798408174339","0.000221529494703272"
"ds115","KC","response_nan2","-0.410186984780518","0.00267745644712495"
"ds115","KC","response_nar3","0.0406411477512466","0.000775278736154936"
"ds115","KC","response_new","0.494041922652346","0.00131994394327832"
"ds115","KC","response_ni3","-0.132230319742989","0.000593567466012992"
"ds115","KC","response_nian2","-1.95283613849829","0.00773379379026747"
"ds115","KC","response_night","0.0358289202958011","0.00115047355563649"
"ds115","KC","response_now","-0.568248157291661","0.000970723506373307"
"ds115","KC","response_nuan3huo","-2.99183332288867","0.00961090679734193"
"ds115","KC","response_often","0.0525697849608543","-2.52800511314165e-06"
"ds115","KC","response_one","1.6906338171731","-0.00435363037849202"
"ds115","KC","response_only","-0.306468917424835","0.000260987331670936"
"ds115","KC","response_opportunity","0.239727194007412","-0.00350018845326259"
"ds115","KC","response_park","0.438422698848823","-0.00013960179900432"
"ds115","KC","response_peng2you","-0.618534336728116","0.00263102885906998"
"ds115","KC","response_person","1.66071430178223","-0.00396548141212461"
"ds115","KC","response_phone","0.0120267045590361","-0.000220893897198341"
"ds115","KC","response_piao4","-0.392765824044618","0.00184322970988374"
"ds115","KC","response_ping2","-0.808491428712688","0.00168152139428752"
"ds115","KC","response_problem","0.220504243477968","-0.0024656976624187"
"ds115","KC","response_qian2","-1.94599967510496","0.00614517357761464"
"ds115","KC","response_red","1.05239419242854","-0.00528091254613652"
"ds115","KC","response_relatively","0.285549885420641","0.000986038862710174"
"ds115","KC","response_ren2","-0.00143284728805723","-0.000463132103640299"
"ds115","KC","response_rent","0.262052317917494","-0.00351802874466352"
"ds115","KC","response_ri4","-0.388898354159514","0.0013547537032261"
"ds115","KC","response_room","0.463219283151577","0.000430120796084679"
"ds115","KC","response_salesman","1.25510855321081","-0.00271907787199432"
"ds115","KC","response_seaside","0.754893626468683","-0.00494745055911035"
"ds115","KC","response_shang4bian1","-2.38529272823499","0.00808569948533621"
"ds115","KC","response_shao3","-0.498937679581698","0.00140222278296961"
"ds115","KC","response_shen2me","-1.7813536314167","0.00646967029166716"
"ds115","KC","response_sheng1huo2","-2.93322643271765","0.00985206374298157"
"ds115","KC","response_sheng1ri4","-2.72276303606221","0.00880752941131631"
"ds115","KC","response_shi2jian1","-3.86234567688684","0.012126690740081"
"ds115","KC","response_shirt","0.722123302111317","-0.00372372420528393"
"ds115","KC","response_shu1","-1.04063921599048","0.00338007703978161"
"ds115","KC","response_shu1fu","-1.39256854092287","0.00472374124204852"
"ds115","KC","response_shuo1","-1.11898114331592","0.00435638545694013"
"ds115","KC","response_si4","0.120585224960269","-0.00114424555346894"
"ds115","KC","response_slow","1.12014097088215","-0.00156777843306449"
"ds115","KC","response_small","1.02963656170989","-0.00555369395328922"
"ds115","KC","response_soup","1.41229533312382","-0.00145965095523228"
"ds115","KC","response_student","0.80039789910426","-0.0035327169955106"
"ds115","KC","response_sui4","-1.3797784222716","0.00420889534144964"
"ds115","KC","response_summer","0.624241874224908","-0.00122575527302756"
"ds115","KC","response_table","0.384076436329317","-0.00123211771338974"
"ds115","KC","response_tang1","-0.0335681853302483","0.000275697687155468"
"ds115","KC","response_teacher","1.05300494036636","-0.00346500910798553"
"ds115","KC","response_this","0.00855475868603752","-0.000358407177012107"
"ds115","KC","response_ticket","0.566230018464212","-0.000999709421578473"
"ds115","KC","response_time","-0.0528126176654338","-0.00188707408389162"
"ds115","KC","response_to+ask","0.796294209498884","-0.00299379397096111"
"ds115","KC","response_to+buy","0.401232983155747","0.00265689206043268"
"ds115","KC","response_to+call","-0.165951212868175","4.21128038139262e-05"
"ds115","KC","response_to+cook","0.838725624993276","-0.00220123754182074"
"ds115","KC","response_to+cough","-0.0244552085763504","-0.00135029739858796"
"ds115","KC","response_today","0.865056827411764","-0.00565182573538926"
"ds115","KC","response_to+do","0.22006472534428","-0.000517191345748617"
"ds115","KC","response_to+eat","0.684088464036283","-0.000607536366835269"
"ds115","KC","response_to+graduate","0.415891537937588","-0.00110726687562264"
"ds115","KC","response_to+have","0.2838504478796","-0.00154560448800438"
"ds115","KC","response_to+introduce","0.238668645135822","0.000529311861755106"
"ds115","KC","response_to+live","0.139130244936719","0.00114788408451021"
"ds115","KC","response_to+love","0.765212188895465","-0.00126112289822042"
"ds115","KC","response_tomorrow","0.588073876596988","-0.0022258623493979"
"ds115","KC","response_to+practice","-0.232093672968726","0.000612627820018409"
"ds115","KC","response_to+rain","-0.0913586478596583","0.00184840475103573"
"ds115","KC","response_to+rest","-0.147415272705562","0.00210793345185988"
"ds115","KC","response_to+return","-0.151223424123843","0.000756705021731411"
"ds115","KC","response_to+see","0.122485537888995","-0.001294052633914"
"ds115","KC","response_to+smoke","0.393922414915764","-0.000196731166936722"
"ds115","KC","response_to+speak","-0.369312911523642","0.00158840218204702"
"ds115","KC","response_to+swim","0.424753222914647","0.00228389931689753"
"ds115","KC","response_to+walk","0.200995841320853","-0.00042578628820178"
"ds115","KC","response_to+walk+2","0.245902282904356","-0.0019197492335125"
"ds115","KC","response_to+want","0.0266301194048098","-0.00142326610777086"
"ds115","KC","response_train","0.505471525855817","-0.00468713333173095"
"ds115","KC","response_two","1.15649501219574","-0.00261013493460321"
"ds115","KC","response_upstairs","0.539345594161586","-0.000873756498073834"
"ds115","KC","response_very","0.104660366968038","-0.000230665019505929"
"ds115","KC","response_view","-0.593039963135818","0.0017765562421898"
"ds115","KC","response_wan3shang4","-2.57010980400743","0.00800412260403494"
"ds115","KC","response_warm","0.561382557163574","-0.00434617182155208"
"ds115","KC","response_weekdays","-0.671869850634617","0.000999182940360112"
"ds115","KC","response_wen4","0.176388902394742","-0.00104028542311358"
"ds115","KC","response_wen4ti2","-2.06766776722992","0.00690063552716799"
"ds115","KC","response_west","0.18323884973559","-0.000504152008545986"
"ds115","KC","response_what","-0.00846626052913165","-0.00102885003371266"
"ds115","KC","response_where","0.618547249067447","-0.00108344731331181"
"ds115","KC","response_which","0.587480433433094","-0.000978312858178679"
"ds115","KC","response_wonderful","1.2010494761999","-0.00318686633321681"
"ds115","KC","response_xi1bu4","-1.79621271242374","0.0060189655714575"
"ds115","KC","response_xi1yan1","-2.39827953641027","0.00751563223754262"
"ds115","KC","response_xia4","-1.42390389481028","0.00451073778404006"
"ds115","KC","response_xia4yu3","-2.4124894087758","0.00869945473920613"
"ds115","KC","response_xian1sheng","-2.59297836206328","0.0093316745385172"
"ds115","KC","response_xian4zai4","-2.82244245162304","0.00819455121477168"
"ds115","KC","response_xiao3","-1.72830524579235","0.00646136045574796"
"ds115","KC","response_xin1","-0.933065737008891","0.00368698044290213"
"ds115","KC","response_xin4","-0.732513153994472","0.00375279861020388"
"ds115","KC","response_xing1qi1","-2.7971517303317","0.00967465076726806"
"ds115","KC","response_xiu1xi","-1.79063625918633","0.00600329607431152"
"ds115","KC","response_xue2sheng","-3.06422181005003","0.00919442152475447"
"ds115","KC","response_yao4","-1.34391669380218","0.00516496873504156"
"ds115","KC","response_year","0.165162524108353","0.000479727608520035"
"ds115","KC","response_years","0.137129648027627","-0.000377313560474027"
"ds115","KC","response_yi1","-0.106932398235177","0.0017229620384937"
"ds115","KC","response_yi1sheng1","-1.8358188978263","0.00593882141243356"
"ds115","KC","response_yi3qian2","-2.92322829386307","0.00927442150552664"
"ds115","KC","response_you","1.98397918268845","-0.00505953551001867"
"ds115","KC","response_you2yong3","-2.34082801420759","0.00740881895130044"
"ds115","KC","response_you3","0.0870513486364426","-0.00127926676536422"
"ds115","KC","response_yu2kuai4","-2.46003481828189","0.00748354550175712"
"ds115","KC","response_zai4","-2.52677740129388","0.00825360600935085"
"ds115","KC","response_zhe4","-1.32737546832345","0.0055915633637508"
"ds115","KC","response_zhi3yao4","-2.59731837440151","0.00852187556648631"
"ds115","KC","response_zhong1jian1","-2.85129901306639","0.00877076778894213"
"ds115","KC","response_zhu4","-1.24468239580634","0.00387938631848057"
"ds115","KC","response_zhuo1zi","-2.86649942501686","0.00949761229736117"
"ds115","KC","response_zou3","-0.726466028336925","0.00149927969850381"
"ds115","KC","response_zou3lu4","-2.11526298952254","0.00652770233109797"
"ds115","KC","response_zuo4","-1.74909374534416","0.00508442885155546"
"ds115","KC","response_zuo4fan4","-2.0052907907041","0.00630252779194016"
"ds563","KC","compare_comparison","0.753440688003631","-6.44865453594311e-07"
"ds563","KC","denominator_addition","1.79798299885051","-6.79173815325794e-07"
"ds563","KC","denominator_comparison","1.2913813791004","-1.84504820874005e-06"
"ds563","KC","denominator_equivalentConc","0.565496420777946","1.98702933318771e-06"
"ds563","KC","denominator_equivalentProc","1.29430803483446","7.29624857810114e-07"
"ds563","KC","denominator_makeFract","1.65304938634767","-1.4215800128874e-06"
"ds563","KC","denominator_makeImpFract","0.475490770187939","-2.87672856322495e-07"
"ds563","KC","denominator_nameFract","1.61486432459124","2.26790506499967e-07"
"ds563","KC","denominator_nameImpFract","-0.327446495590837","-1.23002650779492e-06"
"ds563","KC","denominator_recUnit","0.589271364975063","1.63787815580532e-07"
"ds563","KC","denominator_subtraction","1.92285816268499","-3.56630220112472e-07"
"ds563","KC","dragPiece_makeFract","4.05398342110926","-1.61282318488333e-08"
"ds563","KC","dragPiece_makeImpFract","2.18345950062874","5.85654973985685e-07"
"ds563","KC","makeFract_addition","-0.425795298162523","2.79609992410424e-07"
"ds563","KC","makeFract_comparison","-1.34795397910022","6.19058772155753e-07"
"ds563","KC","makeFract_equivalentConc","-1.30500877494203","1.28324686055208e-06"
"ds563","KC","makeFract_equivalentProc","-0.153709225931489","1.06211088219176e-06"
"ds563","KC","makeFract_makeFract","0.600152633250702","-3.52827489905738e-08"
"ds563","KC","makeFract_makeImpFract","-0.443568495536687","5.30898716311218e-09"
"ds563","KC","makeFract_recUnit","-0.517465731071688","-2.88058795300258e-07"
"ds563","KC","makeFract_subtraction","-1.2919129440804","-1.08985058325597e-06"
"ds563","KC","multiply_equivalentConc","0.642801162300997","-1.05397005736519e-06"
"ds563","KC","numerator_addition","0.453851840147477","9.23692637791362e-07"
"ds563","KC","numerator_comparison","0.600221213325974","-3.54369064959583e-07"
"ds563","KC","numerator_equivalentConc","0.823860365213217","1.61853758422474e-06"
"ds563","KC","numerator_equivalentProc","1.24266461171687","-7.04433564475169e-08"
"ds563","KC","numerator_makeFract","0.91443070682764","-3.25153775116512e-07"
"ds563","KC","numerator_makeImpFract","-0.232426449764596","-3.02584687503609e-07"
"ds563","KC","numerator_nameFract","1.69017731121586","1.40827058462218e-06"
"ds563","KC","numerator_nameImpFract","-0.685522350494272","-5.70204456426013e-07"
"ds563","KC","numerator_recUnit","-0.472195479629152","4.54990084373143e-08"
"ds563","KC","numerator_subtraction","1.29362769320637","-4.39323732171732e-07"
"ds563","KC","SE_addition_addition","1.37494383866367","-2.73460768781536e-07"
"ds563","KC","SE_addition_subtraction","0.913642968022511","-4.83537922720191e-07"
"ds563","KC","SE_comparison_comparison","0.112956748797959","2.38523091190612e-07"
"ds563","KC","SE_comparison_makeFract","0.375604349385921","1.09004635820589e-06"
"ds563","KC","SE_comparison_nameFract","-0.104803558964469","7.5354299522999e-07"
"ds563","KC","SE_denominator_addition","0.444903584490701","2.59080136016541e-07"
"ds563","KC","SE_denominator_subtraction","1.1273577193448","-1.895942635263e-06"
"ds563","KC","SE_equivalence_comparison","-0.267386741842292","-1.22537899991031e-07"
"ds563","KC","SE_equivalence_equivalentConc","0.176364427306763","6.27812496521375e-07"
"ds563","KC","SE_equivalence_equivalentProc","1.11603843517917","5.21271438307186e-08"
"ds563","KC","SE_findUnit_makeFract","0.436486018778134","3.4150299462899e-08"
"ds563","KC","SE_findUnit_recUnit","1.47514905945211","-1.19128984589177e-06"
"ds563","KC","SE_numerator_addition","1.3133665600895","-9.80934436863212e-08"
"ds563","KC","SE_numerator_subtraction","1.61495145981078","3.03141493112392e-07"
"ds563","KC","unit_addition","0.40886484026842","-1.93094958515628e-07"
"ds563","KC","unit_makeImpFract","0.197920629620089","-2.87752232956408e-07"
"ds563","KC","unit_nameFract","0.730726330592398","5.68073799240042e-07"
"ds563","KC","unit_nameImpFract","-0.732036375040571","-1.00160559065418e-07"
"ds563","KC","unit_subtraction","1.33734796055199","-1.28641068613073e-06"
"ds563","KC","wholeNumber_equivalentConc","0.60855111003913","5.12186387442713e-09"
"ds563","KC","wholeNumber_makeImpFract","1.1659166174535","-1.61495621325511e-07"
"ds563","KC","wholeNumber_nameImpFract","0.323408590556516","-1.07169849998872e-06"
"ds565","KC","compareLarger_comparison","0.584232197038592","3.56285175090038e-07"
"ds565","KC","compareSmaller_comparison","0.152784130769612","1.80894953625292e-06"
